-0.037922,0.99767,-0.056638,-0.00013521
-0.99804,-0.040633,-0.04752,-0.016423
-0.04971,0.054725,0.99726,-0.40181
0,0,0,1
-0.037926,0.99767,-0.056635,-0.00012639
-0.99928,-0.038049,-0.0010902,-0.079702
-0.0032426,0.056552,0.99839,-0.39881
0,0,0,1
-0.037928,0.99767,-0.056635,-0.00011962
-0.99832,-0.035345,0.045945,-0.1432
0.043837,0.058282,0.99734,-0.39257
0,0,0,1
-0.037926,0.99767,-0.05664,-0.00011675
-0.99509,-0.032519,0.093514,-0.20691
0.091455,0.059908,0.99401,-0.38307
0,0,0,1
-0.037921,0.99767,-0.056647,-0.00011687
-0.98955,-0.029598,0.14114,-0.27054
0.13913,0.061407,0.98837,-0.37053
0,0,0,1
-0.037915,0.99767,-0.056656,-0.00011835
-0.98176,-0.02662,0.18824,-0.33371
0.1863,0.06276,0.98049,-0.35525
0,0,0,1
-0.037909,0.99767,-0.056662,-0.00011957
-0.97189,-0.023624,0.23426,-0.39606
0.23238,0.063949,0.97052,-0.33754
0,0,0,1
-0.037904,0.99767,-0.056663,-0.00011891
-0.96017,-0.020652,0.27866,-0.45722
0.27685,0.064968,0.95872,-0.31768
0,0,0,1
-0.037901,0.99767,-0.056658,-0.0001152
-0.94689,-0.017737,0.32108,-0.5169
0.31933,0.065818,0.94536,-0.29591
0,0,0,1
-0.037899,0.99767,-0.056647,-0.00010903
-0.93216,-0.014871,0.36174,-0.57518
0.36006,0.066514,0.93056,-0.27217
0,0,0,1
-0.037898,0.99768,-0.056635,-0.00010146
-0.916,-0.012033,0.40099,-0.63219
0.39938,0.067075,0.91433,-0.24631
0,0,0,1
-0.037898,0.99768,-0.056623,-9.3538e-05
-0.89835,-0.0091992,0.43918,-0.68808
0.43764,0.067512,0.89661,-0.21821
0,0,0,1
-0.037897,0.99768,-0.056615,-8.6302e-05
-0.87909,-0.0063467,0.47661,-0.74298
0.47514,0.067832,0.87729,-0.18774
0,0,0,1
-0.037897,0.99768,-0.056612,-8.0561e-05
-0.85809,-0.0034572,0.51349,-0.79699
0.5121,0.068038,0.85623,-0.15479
0,0,0,1
-0.037896,0.99768,-0.056613,-7.6147e-05
-0.83536,-0.00053744,0.54971,-0.84993
0.5484,0.068124,0.83344,-0.11943
0,0,0,1
-0.037895,0.99768,-0.056616,-7.2654e-05
-0.81097,0.0023992,0.58509,-0.90157
0.58386,0.068086,0.80899,-0.081767
0,0,0,1
-0.037893,0.99768,-0.056619,-6.9674e-05
-0.78501,0.005339,0.61946,-0.95169
0.61832,0.067919,0.78299,-0.041897
0,0,0,1
-0.037888,0.99768,-0.056619,-6.6797e-05
-0.7576,0.0082682,0.65267,-1
0.65162,0.067623,0.75553,7.5529e-05
0,0,0,1
-0.037881,0.99768,-0.056615,-6.376e-05
-0.72884,0.011175,0.6846,-1.0465
0.68364,0.067196,0.72672,0.044052
0,0,0,1
-0.037873,0.99768,-0.056608,-6.087e-05
-0.69878,0.014054,0.7152,-1.0908
0.71433,0.066643,0.69663,0.089948
0,0,0,1
-0.037863,0.99768,-0.0566,-5.8577e-05
-0.66749,0.016901,0.74443,-1.1331
0.74366,0.065966,0.6653,0.13768
0,0,0,1
-0.037853,0.99768,-0.056591,-5.7333e-05
-0.63499,0.019713,0.77227,-1.1733
0.77159,0.065167,0.63277,0.18716
0,0,0,1
-0.037844,0.99768,-0.056584,-5.7589e-05
-0.60135,0.022487,0.79867,-1.2113
0.79809,0.064252,0.5991,0.23832
0,0,0,1
-0.037838,0.99768,-0.05658,-5.9794e-05
-0.5666,0.025219,0.82361,-1.247
0.82313,0.063221,0.56433,0.29106
0,0,0,1
-0.037835,0.99768,-0.056579,-6.4401e-05
-0.53079,0.027907,0.84705,-1.2805
0.84666,0.06208,0.5285,0.3453
0,0,0,1
-0.037839,0.99768,-0.056583,-7.1861e-05
-0.49396,0.030548,0.86895,-1.3117
0.86866,0.060829,0.49166,0.40097
0,0,0,1
-0.037849,0.99768,-0.056592,-8.2623e-05
-0.45617,0.033137,0.88928,-1.3404
0.88909,0.059474,0.45386,0.45798
0,0,0,1
-0.037868,0.99768,-0.056608,-9.7138e-05
-0.41746,0.035674,0.908,-1.3668
0.90791,0.058015,0.41514,0.51625
0,0,0,1
